"9550189","RB15MV",4,3
"9550190","RB15MV",8,4
"9340458","RB15MV",7,5
"8010250","RB16MV",0,0
"MV0000061","RB16MV",9,1
"MV0000002","RB16MV",7,2
"MV0000062","RB16MV",2,3
"MV0000063","RB16MV",5,4
"MV0000064","RB16MV",5,5
"MV0000030","PRE74884",0,0
"MV888888843","PRE74884",10,1
"MV0000065","PRE74884",3,2
"MV0000047","PRE74884",1,3
"8013350","RE5B",0,0
"8010395","RE5B",10,1
"8011334","RE5B",3,2
"8012713","RE5B",7,3
"8011340","RE5B",4,4
"8010053","RE5B",3,5
"8011041","RE5B",6,6
"8011113","RE5B",6,7
"8011118","RE5B",4,8
"8011160","RE5B",5,9
"8011102","RE5B",5,10
"8013487","RE5B",3,11
"8010214","RE5B",10,12
"8011691","RE5B",9,13
"8010399","RE5B",16,14
"8010250","RE5B",15,15
"MV0000066","RE5B",10,16
"8011307","RE5B",4,17
"8011293","RE5B",7,18
"8010241","RE5B",9,19
"8011025","RE5B",14,20
"8011646","RE5B",10,21
"8013051","RE5B",5,22
"8013177","RE5B",4,23
"8011356","RE5B",6,24
"MV0000067","RE5B",12,25
"8011707","RE5B",7,26
"8013322","RE5B",7,27
"8011481","RE5B",3,28
"8013373","RE5B",4,29
"8010338","RE5B",8,30
"HH888888811","RE1MV",0,0
"HH0000001","RE1MV",11,1
"SH0000001","RE1MV",12,2
"SH0000002","RE1MV",4,3
"SH0000003","RE1MV",10,4
"MV0000068","RE1MV",5,5
"MV0000069","RE1MV",5,6
"MV0000070","RE1MV",8,7
"MV0000071","RE1MV",6,8
"9550202","RE1MV",7,9
"9550212","RE1MV",11,10
"719950005","RE1MV",6,11
"8010324","RE1MV",3,12
"8010018","RE1MV",4,13
"8013186","RE1MV",7,14
"8010051","RE1MV",6,15
"8010066","RE1MV",13,16
"8010322","RE1MV",8,17
"8010304","RE1MV",13,18
"8010304","S1Rostock",0,0
"MV0000072","S1Rostock",3,1
"MV0000073","S1Rostock",2,2
"MV0000074","S1Rostock",2,3
"MV0000075","S1Rostock",2,4
"MV0000076","S1Rostock",2,5
"MV0000077","S1Rostock",3,6
"MV0000078","S1Rostock",2,7
"MV0000079","S1Rostock",3,8
"MV888888823","S1Rostock",3,9
"8010304","RB12MV",0,0
"MV0000080","RB12MV",3,1
"9215127","RB12MV",5,2
"MV0000081","RB12MV",4,3
"MV0000044","RB12MV",4,4
"MV0000082","RB12MV",8,5
"MV888888824","RB12MV",13,6
"NDS000110202","RE2NDS",0,0
"NDS000110287","RE2NDS",11,1
"NDS000110349","RE2NDS",11,2
"NDS000110405","RE2NDS",8,3
"NDS000011","RE2NDS",5,4
"NDS000110292","RE2NDS",7,5
"NDS000012","RE2NDS",6,6
"NDS000013","RE2NDS",7,7
"NDS000014","RE2NDS",6,8
"NDS000110253","RE2NDS",7,9
"NDS000110415","RE2NDS",6,10
"NDS000110207","RE2NDS",7,11
"NDS000110209","S3HAN",0,0
"NDS000110361","S3HAN",5,1
"NDS000110424","S3HAN",4,2
"NDS000110267","S3HAN",5,3
"NDS000110227","S3HAN",9,4
"NDS000015","S3HAN",5,5
"NDS000016","S3HAN",3,6
"NDS000017","S3HAN",4,7
"NDS000018","S3HAN",2,8
"NDS000110202","S3HAN",4,9
"NRW000014","RE70",0,0
"NRW000023","RE70",9,1
"NDS000110502","RE70",7,2
"NDS000110503","RE70",5,3
"NDS000004","RE70",7,4
"NRW000024","RE70",12,5
"NDS000110290","RE70",7,5
"NDS000110272","RE70",8,6
"NDS000019","RE70",11,7
"NDS000110231","RE70",5,8
"NDS000110202","RE70",20,9
"NDS000110227","RE70",11,10
"NDS000020","RE70",7,11
"NDS000110221","RE70",6,12
"NDS000110298","RE70",7,13
"NDS000110203","RE70",10,14
